"Date","Depth..m.","Temp...degC.","Sal.","Cond...mS.cm.","EC25..µS.cm.","Density..kg.m3.","SigmaT","Chl.Flu...ppb.","Chl.a..µg.l.","Turb...FTU.","pH","DO....","Weiss.DO..mg.l.","Quant...µmol..m2.s..","Mark","G.G.DO..mg.l.","B.K.DO..mg.l.","X","Station"
"5/24/2022 10:41:15 AM",0.698,29.659,48.727,77.559,70348.2,1032.186,32.183,0,0,0,7.686,95.739,5.387,801.345,0,5.398,5.401,NA,14
"5/24/2022 10:41:15 AM",0.823,29.638,48.732,77.535,70356.3,1032.198,32.194,0.016,0.016,0.175,7.684,96.391,5.424,795.652,0,5.435,5.438,NA,14
"5/24/2022 10:41:15 AM",0.94,29.615,48.755,77.534,70387.9,1032.224,32.22,0.039,0.039,0.029,7.685,96.228,5.413,566.09,0,5.424,5.426,NA,14
"5/24/2022 10:41:15 AM",1.022,29.606,48.774,77.549,70413.2,1032.242,32.237,0.351,0.351,0.874,7.685,95.687,5.38,780.275,0,5.39,5.393,NA,14
"5/24/2022 10:41:15 AM",1.03,29.608,48.781,77.561,70422.1,1032.247,32.242,0.187,0.187,0.437,7.685,94.505,5.318,835.244,0,5.329,5.332,NA,14
"5/24/2022 10:41:16 AM",0.997,29.613,48.782,77.57,70423.2,1032.246,32.241,0.086,0.086,0.291,7.685,94.699,5.333,939.405,0,5.344,5.347,NA,14
"5/24/2022 10:41:16 AM",0.949,29.615,48.785,77.577,70425.7,1032.246,32.242,0.008,0.008,0.029,7.687,94.821,5.341,1131.415,0,5.352,5.355,NA,14
"5/24/2022 10:41:16 AM",0.907,29.617,48.792,77.589,70435.2,1032.252,32.248,0.016,0.016,0,7.687,95.003,5.352,1032.182,0,5.363,5.366,NA,14
"5/24/2022 10:41:16 AM",0.874,29.616,48.805,77.605,70451.6,1032.262,32.258,0,0,0,7.687,95.155,5.361,975.088,0,5.372,5.375,NA,14
"5/24/2022 10:41:17 AM",0.83,29.617,48.809,77.612,70456.1,1032.264,32.26,0,0,0.015,7.689,95.358,5.372,907.715,0,5.383,5.386,NA,14
"5/24/2022 10:41:17 AM",0.799,29.619,48.812,77.62,70459.2,1032.265,32.261,0.133,0.133,0.233,7.69,95.531,5.381,768.465,0,5.392,5.395,NA,14
"5/24/2022 10:41:17 AM",0.757,29.618,48.822,77.633,70472.5,1032.273,32.27,0.055,0.055,0.204,7.691,95.727,5.391,776.961,0,5.402,5.405,NA,14
"5/24/2022 10:41:17 AM",0.701,29.619,48.834,77.649,70486.5,1032.281,32.278,0,0,0.058,7.69,95.905,5.4,932.523,0,5.411,5.414,NA,14
"5/24/2022 10:41:17 AM",0.62,29.627,48.841,77.67,70494.1,1032.283,32.28,0.101,0.101,0.262,7.69,96.095,5.41,880.613,0,5.421,5.424,NA,14
"5/24/2022 10:41:18 AM",0.562,29.634,48.841,77.68,70493.8,1032.281,32.278,0.094,0.094,0.204,7.69,96.098,5.41,802.194,0,5.421,5.424,NA,14
"5/24/2022 10:41:18 AM",0.517,29.645,48.84,77.695,70491.2,1032.276,32.273,0.078,0.078,0.073,7.691,96.241,5.418,886.22,0,5.429,5.432,NA,14
"5/24/2022 10:41:18 AM",0.5,29.652,48.845,77.712,70496.9,1032.277,32.275,0,0,0,7.692,96.185,5.414,879.168,0,5.425,5.428,NA,14
"5/24/2022 10:41:18 AM",0.512,29.654,48.853,77.726,70506.2,1032.282,32.28,0,0,0,7.693,96.27,5.419,967.442,0,5.43,5.433,NA,14
"5/24/2022 10:41:18 AM",0.58,29.665,48.855,77.744,70507.7,1032.28,32.278,0.039,0.039,0.015,7.692,96.061,5.406,857.418,0,5.417,5.42,NA,14
"5/24/2022 10:41:19 AM",0.606,29.663,48.846,77.728,70496.2,1032.274,32.271,0.172,0.172,0.408,7.691,96.035,5.405,896.33,0,5.416,5.418,NA,14
"5/24/2022 10:41:19 AM",0.616,29.657,48.844,77.719,70495.5,1032.275,32.273,0.203,0.203,0.495,7.691,95.938,5.399,849.602,0,5.41,5.412,NA,14
"5/24/2022 10:41:19 AM",0.642,29.649,48.861,77.73,70517.1,1032.291,32.288,0.023,0.023,0,7.689,95.937,5.398,604.322,0,5.408,5.411,NA,14
"5/24/2022 10:41:19 AM",0.677,29.645,48.879,77.749,70540.2,1032.306,32.303,0.055,0.055,0.102,7.688,95.723,5.384,636.352,0,5.395,5.398,NA,14
"5/24/2022 10:41:19 AM",0.719,29.647,48.859,77.724,70515,1032.29,32.287,0.148,0.148,0.335,7.687,95.747,5.385,663.029,0,5.396,5.399,NA,14
"5/24/2022 10:41:20 AM",0.729,29.642,48.872,77.734,70531.7,1032.302,32.299,0.156,0.156,0.262,7.688,95.853,5.391,878.404,0,5.402,5.404,NA,14
"5/24/2022 10:41:20 AM",0.717,29.633,48.889,77.747,70554.8,1032.318,32.315,0.109,0.109,0.218,7.689,95.828,5.388,988.512,0,5.399,5.402,NA,14
"5/24/2022 10:41:20 AM",0.693,29.631,48.902,77.759,70570.3,1032.328,32.325,0.047,0.047,0,7.688,95.968,5.396,1044.586,0,5.407,5.41,NA,14
"5/24/2022 10:41:20 AM",0.689,29.628,48.915,77.775,70587.5,1032.339,32.336,0.055,0.055,0.087,7.691,95.78,5.385,898.284,0,5.396,5.399,NA,14
"5/24/2022 10:41:20 AM",0.684,29.624,48.927,77.785,70602.5,1032.349,32.347,0.125,0.125,0.524,7.692,95.726,5.382,836.093,0,5.392,5.395,NA,14
"5/24/2022 10:41:21 AM",0.677,29.624,48.929,77.788,70606,1032.352,32.349,0.086,0.086,0.116,7.694,95.772,5.384,745.186,0,5.395,5.398,NA,14
"5/24/2022 10:41:21 AM",0.674,29.626,48.933,77.796,70610,1032.353,32.351,0.086,0.086,0.087,7.694,95.483,5.368,785.712,0,5.379,5.382,NA,14
"5/24/2022 10:41:21 AM",0.677,29.626,48.936,77.801,70613.7,1032.356,32.353,0.047,0.047,0,7.694,95.439,5.365,772.543,0,5.376,5.379,NA,14
"5/24/2022 10:41:21 AM",0.684,29.625,48.946,77.814,70627.1,1032.364,32.361,0,0,0,7.693,95.526,5.369,820.801,0,5.38,5.383,NA,14
"5/24/2022 10:41:21 AM",0.689,29.63,48.949,77.824,70629.9,1032.364,32.361,0.047,0.047,0,7.692,95.484,5.366,786.222,0,5.377,5.38,NA,14
"5/24/2022 10:41:22 AM",0.684,29.637,48.946,77.83,70625.7,1032.36,32.357,0.07,0.07,0.058,7.692,95.33,5.358,652.494,0,5.369,5.372,NA,14
"5/24/2022 10:41:22 AM",0.681,29.639,48.952,77.841,70632,1032.363,32.36,0.086,0.086,0.218,7.691,95.27,5.354,556.15,0,5.365,5.368,NA,14
"5/24/2022 10:41:22 AM",0.665,29.642,48.957,77.852,70638.6,1032.366,32.363,0.078,0.078,0.146,7.692,95.18,5.349,686.309,0,5.359,5.362,NA,14
"5/24/2022 10:41:22 AM",0.66,29.643,48.965,77.865,70648.5,1032.372,32.369,0.023,0.023,0.087,7.692,95.234,5.351,693.615,0,5.362,5.365,NA,14
"5/24/2022 10:41:22 AM",0.649,29.643,48.972,77.874,70656.6,1032.377,32.374,0.078,0.078,0.087,7.695,95.387,5.36,791.065,0,5.37,5.373,NA,14
"5/24/2022 10:41:23 AM",0.641,29.641,48.98,77.884,70667.7,1032.384,32.381,0.031,0.031,0.146,7.697,95.349,5.357,788.856,0,5.368,5.371,NA,14
"5/24/2022 10:41:23 AM",0.651,29.641,48.985,77.89,70673.1,1032.387,32.384,0.117,0.117,0.218,7.697,95.323,5.356,802.704,0,5.366,5.369,NA,14
"5/24/2022 10:41:23 AM",0.681,29.64,48.993,77.9,70684,1032.394,32.391,0.055,0.055,0,7.7,95.395,5.359,824.029,0,5.37,5.373,NA,14
"5/24/2022 10:41:23 AM",0.71,29.64,48.994,77.901,70685.7,1032.395,32.392,0.062,0.062,0.015,7.696,95.496,5.364,779.085,0,5.375,5.378,NA,14
"5/24/2022 10:41:23 AM",0.734,29.639,48.995,77.899,70686.1,1032.396,32.393,0.07,0.07,0.073,7.697,95.467,5.363,742.042,0,5.373,5.376,NA,14
"5/24/2022 10:41:24 AM",0.761,29.638,48.997,77.901,70688.6,1032.398,32.395,0,0,0,7.697,95.476,5.363,801.26,0,5.374,5.377,NA,14
"5/24/2022 10:41:24 AM",0.797,29.64,48.995,77.902,70687,1032.397,32.393,0.133,0.133,0.16,7.697,95.418,5.36,536.694,0,5.37,5.373,NA,14
"5/24/2022 10:41:24 AM",0.828,29.638,48.995,77.898,70686.3,1032.397,32.393,0.148,0.148,0.248,7.695,95.481,5.363,709.078,0,5.374,5.377,NA,14
"5/24/2022 10:41:24 AM",0.842,29.634,49.01,77.914,70706.1,1032.41,32.406,0,0,0,7.694,95.42,5.359,616.471,0,5.37,5.373,NA,14
"5/24/2022 10:41:24 AM",0.858,29.63,49.026,77.931,70727,1032.424,32.42,0.101,0.101,0.306,7.695,95.673,5.373,639.92,0,5.384,5.387,NA,14
"5/24/2022 10:41:25 AM",0.87,29.632,49.035,77.945,70737.2,1032.429,32.426,0,0,0,7.697,95.6,5.369,896.585,0,5.38,5.383,NA,14
