// AAQ-RINKO Series AAQ-PRO2 Communication Software
// Version 1.07
// File Date:2022/05/19 07:35:19
// (C) JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
MeasMode=0
Model=PRO2

[Head]
SondeName=AAQ176-CAD
SondeNo=0203
SensorType=D0D1T1C1C2K0U3O0TOP0TPQ0
SensorType2=030303030303030303030303
Channel=12
Comment=

PreHeat=1000
Interval=200
SampleCnt=344

StartTime=2022/05/19 07:35:19
EndTime=2022/05/19 07:36:29

DepAdjRho=1.0250

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=1
PC_SWC=0
PC_SWD=0

DepthZero=0.054
StartDepthA=0.00207661623057222
StartDepthB=0.00359026201987842

FilmNo=132002A
UseMicroMol=0

CoefDate=2013/12/04 15:09:19

Ch1=-5.57504600e-02,1.761468000e-05,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.42696500e00,1.069766000e-03,-1.25829700e-08,2.908103000e-13,-3.55209300e-18,2.587823000e-23,0.000000000e00,0.000000000e00,
Ch4=8.422311000e-03,3.828018000e01,-4.82623500e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.17189500e00,7.800747000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch7=-9.52763100e00,1.444397000e-02,8.803937000e-08,-2.05935200e-13,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch8=-4.20210900e01,2.284779000e06,-6.28081300e03,1.020000000e-02,4.400000000e-03,0.000000000e00,-1.27905260e00,1.001023900e00,
Ch9=-5.65509000e00,1.025266000e-03,-8.37467000e-09,1.094405000e-13,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch10=6.513151200e00,4.097787250e-04,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch11=-5.06316300e00,1.735190000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch12=-8.02874000e01,8.496021000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Date,Depth [m],Temp. [degC],Sal.,Cond. [mS/cm],EC25 [µS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [µg/l],Turb. [FTU],pH,DO [%],Weiss-DO [mg/l],Quant. [µmol/(m2*s)],Mark,G&G-DO [mg/l],B&K-DO [mg/l],
5/19/2022 7:35:19 AM,0.001,29.278,48.890,77.243,70597.7,1032.441,32.441,0.367,0.367,0.218,7.829,92.273,5.400,188.527,0,5.413,5.416,
5/19/2022 7:35:19 AM,0.004,29.278,48.885,77.235,70591.7,1032.437,32.437,0.382,0.382,0.189,7.831,92.281,5.401,169.241,0,5.414,5.417,
5/19/2022 7:35:20 AM,0.000,29.277,48.887,77.237,70594.8,1032.440,32.440,0.390,0.390,0.189,7.836,92.307,5.402,176.802,0,5.415,5.418,
5/19/2022 7:35:20 AM,0.000,29.277,48.881,77.228,70586.3,1032.434,32.434,0.398,0.398,0.233,7.844,92.218,5.397,175.018,0,5.410,5.413,
5/19/2022 7:35:20 AM,0.010,29.277,48.880,77.227,70585.0,1032.434,32.434,0.429,0.429,0.233,7.848,92.228,5.397,177.397,0,5.411,5.414,
5/19/2022 7:35:20 AM,0.030,29.278,48.884,77.234,70590.7,1032.437,32.437,0.382,0.382,0.146,7.850,92.225,5.397,179.776,0,5.410,5.414,
5/19/2022 7:35:21 AM,0.037,29.278,48.877,77.224,70582.0,1032.432,32.432,0.367,0.367,0.175,7.855,92.219,5.397,179.861,0,5.410,5.413,
5/19/2022 7:35:21 AM,0.023,29.276,48.887,77.234,70593.8,1032.439,32.439,0.374,0.374,0.204,7.862,92.142,5.392,178.926,0,5.405,5.409,
5/19/2022 7:35:21 AM,0.015,29.271,48.891,77.234,70600.7,1032.445,32.445,0.382,0.382,0.175,7.867,92.187,5.395,176.207,0,5.408,5.411,
5/19/2022 7:35:21 AM,0.018,29.272,48.886,77.228,70593.7,1032.440,32.440,0.359,0.359,0.189,7.867,92.178,5.395,169.581,0,5.408,5.411,
5/19/2022 7:35:21 AM,0.022,29.274,48.881,77.224,70587.1,1032.436,32.436,0.359,0.359,0.131,7.869,92.246,5.399,169.411,0,5.412,5.415,
5/19/2022 7:35:22 AM,0.018,29.274,48.883,77.227,70589.2,1032.437,32.437,0.413,0.413,0.218,7.864,92.279,5.400,184.788,0,5.413,5.416,
5/19/2022 7:35:22 AM,0.000,29.274,48.892,77.239,70600.6,1032.444,32.444,0.382,0.382,0.160,7.868,92.302,5.401,188.867,0,5.414,5.417,
5/19/2022 7:35:22 AM,0.000,29.271,48.892,77.236,70601.6,1032.445,32.445,0.367,0.367,0.175,7.873,92.320,5.402,186.063,0,5.415,5.418,
5/19/2022 7:35:22 AM,0.000,29.274,48.884,77.228,70590.4,1032.438,32.438,0.406,0.406,0.233,7.874,92.254,5.398,189.121,0,5.411,5.414,
5/19/2022 7:35:22 AM,0.048,29.277,48.894,77.247,70603.1,1032.445,32.444,0.406,0.406,0.218,7.874,92.209,5.395,184.958,0,5.408,5.411,
5/19/2022 7:35:23 AM,0.190,29.279,48.892,77.247,70600.4,1032.443,32.442,0.460,0.460,0.218,7.877,92.257,5.398,154.713,0,5.411,5.414,
